Current Projection,Party,State,Path,Name,Electoral Votes,Fixed Electoral,Value in %,X,X Adjusted,X for Text,Y,Y Adjusted
Republican,Republican,AK,243,Alaska,3,3,0.6%,374.880096436,474.880096436,474.880096436,381.138519287,477.138519287
Republican,Republican,AK,244,Alaska,3,3,0.6%,374.920166016,474.920166016,474.920166016,381.777404785,477.777404785
Republican,Republican,AK,245,Alaska,3,3,0.6%,374.960205078,474.960205078,474.960205078,382.416320801,478.416320801
Republican,Republican,AK,246,Alaska,3,3,0.6%,375.000274658,475.000274658,475.000274658,383.055236816,479.055236816
Republican,Republican,AK,247,Alaska,3,3,0.6%,375.040344238,475.040344238,475.040344238,383.694152832,479.694152832
Republican,Republican,AK,248,Alaska,3,3,0.6%,375.080413818,475.080413818,475.080413818,384.333068848,480.333068848
Republican,Republican,AK,249,Alaska,3,3,0.6%,375.120483398,475.120483398,475.120483398,384.971984863,480.971984863
Republican,Republican,AK,250,Alaska,3,3,0.6%,375.160552979,475.160552979,475.160552979,385.610900879,481.610900879
Republican,Republican,AK,251,Alaska,3,3,0.6%,375.200622559,475.200622559,475.200622559,386.249816895,482.249816895
Republican,Republican,AK,252,Alaska,3,3,0.6%,375.240692139,475.240692139,475.240692139,386.888732910,482.888732910
Republican,Republican,AK,253,Alaska,3,3,0.6%,375.280761719,475.280761719,475.280761719,387.527648926,483.527648926
Republican,Republican,AK,254,Alaska,3,3,0.6%,375.320831299,475.320831299,475.320831299,388.166534424,484.166534424
Republican,Republican,AK,255,Alaska,3,3,0.6%,375.360900879,475.360900879,475.360900879,388.805450439,484.805450439
Republican,Republican,AK,256,Alaska,3,3,0.6%,375.400970459,475.400970459,475.400970459,389.444366455,485.444366455
Republican,Republican,AK,257,Alaska,3,3,0.6%,375.441040039,475.441040039,475.441040039,390.083282471,486.083282471
Republican,Republican,AK,258,Alaska,3,3,0.6%,375.481109619,475.481109619,475.481109619,390.722198486,486.722198486
Republican,Republican,AK,259,Alaska,3,3,0.6%,375.521179199,475.521179199,475.521179199,391.361114502,487.361114502
Republican,Republican,AK,260,Alaska,3,3,0.6%,375.561218262,475.561218262,475.561218262,392,488
Republican,Republican,AK,261,Alaska,3,3,0.6%,375.601287842,475.601287842,475.601287842,392.638916016,488.638916016
Republican,Republican,AK,262,Alaska,3,3,0.6%,375.641357422,475.641357422,475.641357422,393.277832031,489.277832031
Republican,Republican,AK,263,Alaska,3,3,0.6%,375.681427002,475.681427002,475.681427002,393.916748047,489.916748047
Republican,Republican,AK,264,Alaska,3,3,0.6%,375.721496582,475.721496582,475.721496582,394.555664063,490.555664063
Republican,Republican,AK,265,Alaska,3,3,0.6%,375.761566162,475.761566162,475.761566162,395.194580078,491.194580078
Republican,Republican,AK,266,Alaska,3,3,0.6%,375.801635742,475.801635742,475.801635742,395.833496094,491.833496094
Republican,Republican,AK,267,Alaska,3,3,0.6%,375.841705322,475.841705322,475.841705322,396.472412109,492.472412109
Republican,Republican,AK,268,Alaska,3,3,0.6%,375.881774902,475.881774902,475.881774902,397.111328125,493.111328125
Republican,Republican,AK,269,Alaska,3,3,0.6%,375.921844482,475.921844482,475.921844482,397.750213623,493.750213623
Republican,Republican,AK,270,Alaska,3,3,0.6%,375.961914063,475.961914063,475.961914063,398.389129639,494.389129639
Republican,Republican,AK,271,Alaska,3,3,0.6%,376.001983643,476.001983643,476.001983643,399.028076172,495.028076172
Republican,Republican,AK,272,Alaska,3,3,0.6%,376.042053223,476.042053223,476.042053223,399.666992188,495.666992188
Republican,Republican,AK,273,Alaska,3,3,0.6%,376.082122803,476.082122803,476.082122803,400.305877686,496.305877686
Republican,Republican,AK,274,Alaska,3,3,0.6%,376.122192383,476.122192383,476.122192383,400.944793701,496.944793701
Republican,Republican,AK,275,Alaska,3,3,0.6%,376.162231445,476.162231445,476.162231445,401.583709717,497.583709717
Republican,Republican,AK,276,Alaska,3,3,0.6%,376.202301025,476.202301025,476.202301025,402.222625732,498.222625732
Republican,Republican,AK,277,Alaska,3,3,0.6%,376.242370605,476.242370605,476.242370605,402.861541748,498.861541748
Republican,Republican,AK,278,Alaska,3,3,0.6%,376.282440186,476.282440186,476.282440186,403.500457764,499.500457764
Republican,Republican,AK,279,Alaska,3,3,0.6%,376.322509766,476.322509766,476.322509766,404.139373779,500.139373779
Republican,Republican,AK,280,Alaska,3,3,0.6%,376.362579346,476.362579346,476.362579346,404.778259277,500.778259277
Republican,Republican,AK,281,Alaska,3,3,0.6%,376.402648926,476.402648926,476.402648926,405.417175293,501.417175293
Republican,Republican,AK,282,Alaska,3,3,0.6%,376.442718506,476.442718506,476.442718506,406.056091309,502.056091309
Republican,Republican,AK,283,Alaska,3,3,0.6%,376.482788086,476.482788086,476.482788086,406.695007324,502.695007324
Republican,Republican,AK,284,Alaska,3,3,0.6%,376.522857666,476.522857666,476.522857666,407.333923340,503.333923340
Republican,Republican,AK,285,Alaska,3,3,0.6%,376.562927246,476.562927246,476.562927246,407.972839355,503.972839355
Republican,Republican,AK,286,Alaska,3,3,0.6%,376.602996826,476.602996826,476.602996826,408.611755371,504.611755371
Republican,Republican,AK,287,Alaska,3,3,0.6%,376.643066406,476.643066406,476.643066406,409.250671387,505.250671387
Republican,Republican,AK,288,Alaska,3,3,0.6%,376.683135986,476.683135986,476.683135986,409.889556885,505.889556885
Republican,Republican,AK,289,Alaska,3,3,0.6%,376.723205566,476.723205566,476.723205566,410.528472900,506.528472900
Republican,Republican,AK,290,Alaska,3,3,0.6%,376.763244629,476.763244629,476.763244629,411.167388916,507.167388916
Republican,Republican,AK,291,Alaska,3,3,0.6%,376.803314209,476.803314209,476.803314209,411.806304932,507.806304932
Republican,Republican,AK,292,Alaska,3,3,0.6%,376.843383789,476.843383789,476.843383789,412.445220947,508.445220947
Republican,Republican,AK,293,Alaska,3,3,0.6%,376.883453369,476.883453369,476.883453369,413.084136963,509.084136963
Republican,Republican,AK,294,Alaska,3,3,0.6%,376.923522949,476.923522949,476.923522949,413.723052979,509.723052979
Republican,Republican,AK,295,Alaska,3,3,0.6%,376.963592529,476.963592529,476.963592529,414.361938477,510.361938477
Republican,Republican,AK,296,Alaska,3,3,0.6%,377.003662109,477.003662109,477.003662109,415.000854492,511.000854492
Republican,Republican,AK,297,Alaska,3,3,0.6%,377.043731689,477.043731689,477.043731689,415.639770508,511.639770508
Republican,Republican,AK,298,Alaska,3,3,0.6%,377.083801270,477.083801270,477.083801270,416.278686523,512.278686523
Republican,Republican,AK,299,Alaska,3,3,0.6%,377.123870850,477.123870850,477.123870850,416.917602539,512.917602539
Republican,Republican,AK,300,Alaska,3,3,0.6%,377.163940430,477.163940430,477.163940430,417.556518555,513.556518555
Republican,Republican,AK,301,Alaska,3,3,0.6%,377.204010010,477.204010010,477.204010010,418.195434570,514.195434570
Republican,Republican,AK,302,Alaska,3,3,0.6%,377.244079590,477.244079590,477.244079590,418.834350586,514.834350586
Republican,Republican,AK,303,Alaska,3,3,0.6%,377.284149170,477.284149170,477.284149170,419.473266602,515.473266602
Republican,Republican,AK,304,Alaska,3,3,0.6%,377.32421875,477.32421875,477.32421875,420.112182617,516.112182617
Republican,Republican,AK,305,Alaska,3,3,0.6%,377.364288330,477.364288330,477.364288330,420.751098633,516.751098633
Republican,Republican,AK,306,Alaska,3,3,0.6%,377.404327393,477.404327393,477.404327393,421.390014648,517.390014648
Republican,Republican,AK,307,Alaska,3,3,0.6%,377.444396973,477.444396973,477.444396973,422.028930664,518.028930664
Republican,Republican,AK,308,Alaska,3,3,0.6%,377.484466553,477.484466553,477.484466553,422.667816162,518.667816162
Republican,Republican,AK,309,Alaska,3,3,0.6%,377.524536133,477.524536133,477.524536133,423.306732178,519.306732178
Republican,Republican,AK,310,Alaska,3,3,0.6%,377.564605713,477.564605713,477.564605713,423.945648193,519.945648193
Republican,Republican,AK,311,Alaska,3,3,0.6%,377.604675293,477.604675293,477.604675293,424.584564209,520.584564209
Republican,Republican,AK,312,Alaska,3,3,0.6%,377.644744873,477.644744873,477.644744873,425.223480225,521.223480225
Republican,Republican,AK,313,Alaska,3,3,0.6%,377.684814453,477.684814453,477.684814453,425.862396240,521.862396240
Republican,Republican,AK,314,Alaska,3,3,0.6%,377.724884033,477.724884033,477.724884033,426.501312256,522.501312256
Republican,Republican,AK,315,Alaska,3,3,0.6%,377.764953613,477.764953613,477.764953613,427.140197754,523.140197754
Republican,Republican,AK,316,Alaska,3,3,0.6%,377.805023193,477.805023193,477.805023193,427.779113770,523.779113770
Republican,Republican,AK,317,Alaska,3,3,0.6%,377.845092773,477.845092773,477.845092773,428.418029785,524.418029785
Republican,Republican,AK,318,Alaska,3,3,0.6%,377.885162354,477.885162354,477.885162354,429.056945801,525.056945801
Republican,Republican,AK,319,Alaska,3,3,0.6%,377.925231934,477.925231934,477.925231934,429.695861816,525.695861816
Republican,Republican,AK,320,Alaska,3,3,0.6%,377.965301514,477.965301514,477.965301514,430.334777832,526.334777832
Republican,Republican,AK,321,Alaska,3,3,0.6%,378.005340576,478.005340576,478.005340576,430.973693848,526.973693848
Republican,Republican,AK,322,Alaska,3,3,0.6%,378.045410156,478.045410156,478.045410156,431.612609863,527.612609863
Republican,Republican,AK,323,Alaska,3,3,0.6%,378.085479736,478.085479736,478.085479736,432.251495361,528.251495361
Republican,Republican,AK,324,Alaska,3,3,0.6%,378.125549316,478.125549316,478.125549316,432.890411377,528.890411377
Republican,Republican,AK,325,Alaska,3,3,0.6%,378.165618896,478.165618896,478.165618896,433.529327393,529.529327393
Republican,Republican,AK,326,Alaska,3,3,0.6%,378.205688477,478.205688477,478.205688477,434.168243408,530.168243408
Republican,Republican,AK,327,Alaska,3,3,0.6%,378.245758057,478.245758057,478.245758057,434.807159424,530.807159424
Republican,Republican,AK,328,Alaska,3,3,0.6%,378.285827637,478.285827637,478.285827637,435.446075439,531.446075439
Republican,Republican,AK,329,Alaska,3,3,0.6%,378.325897217,478.325897217,478.325897217,436.084991455,532.084991455
Republican,Republican,AK,330,Alaska,3,3,0.6%,378.365966797,478.365966797,478.365966797,436.723907471,532.723907471
Republican,Republican,AK,331,Alaska,3,3,0.6%,378.406036377,478.406036377,478.406036377,437.362823486,533.362823486
Republican,Republican,AK,332,Alaska,3,3,0.6%,378.446105957,478.446105957,478.446105957,438.001739502,534.001739502
Republican,Republican,AK,333,Alaska,3,3,0.6%,378.486175537,478.486175537,478.486175537,438.640655518,534.640655518
Republican,Republican,AK,334,Alaska,3,3,0.6%,378.526245117,478.526245117,478.526245117,439.279571533,535.279571533
Republican,Republican,AK,335,Alaska,3,3,0.6%,378.566314697,478.566314697,478.566314697,439.918457031,535.918457031
Republican,Republican,AK,336,Alaska,3,3,0.6%,378.606384277,478.606384277,478.606384277,440.557373047,536.557373047
Republican,Republican,AK,337,Alaska,3,3,0.6%,378.646423340,478.646423340,478.646423340,441.196289063,537.196289063
Republican,Republican,AK,338,Alaska,3,3,0.6%,378.686492920,478.686492920,478.686492920,441.835205078,537.835205078
Republican,Republican,AK,339,Alaska,3,3,0.6%,378.7265625,478.7265625,478.7265625,442.474121094,538.474121094
Republican,Republican,AK,340,Alaska,3,3,0.6%,378.766632080,478.766632080,478.766632080,443.113037109,539.113037109
Republican,Republican,AK,341,Alaska,3,3,0.6%,378.806701660,478.806701660,478.806701660,443.751953125,539.751953125
Republican,Republican,AK,342,Alaska,3,3,0.6%,378.846771240,478.846771240,478.846771240,444.390869141,540.390869141
Republican,Republican,AK,343,Alaska,3,3,0.6%,378.886840820,478.886840820,478.886840820,445.029754639,541.029754639
Republican,Republican,AK,344,Alaska,3,3,0.6%,378.926910400,478.926910400,478.926910400,445.668670654,541.668670654
Republican,Republican,AK,345,Alaska,3,3,0.6%,378.966979980,478.966979980,478.966979980,446.307586670,542.307586670
Republican,Republican,AK,346,Alaska,3,3,0.6%,379.007049561,479.007049561,479.007049561,446.946502686,542.946502686
Republican,Republican,AK,347,Alaska,3,3,0.6%,379.047119141,479.047119141,479.047119141,447.585418701,543.585418701
Republican,Republican,AK,348,Alaska,3,3,0.6%,379.087188721,479.087188721,479.087188721,448.224334717,544.224334717
Republican,Republican,AK,349,Alaska,3,3,0.6%,379.127258301,479.127258301,479.127258301,448.863250732,544.863250732
Republican,Republican,AK,350,Alaska,3,3,0.6%,379.167327881,479.167327881,479.167327881,449.502136230,545.502136230
Republican,Republican,AK,351,Alaska,3,3,0.6%,379.207397461,479.207397461,479.207397461,450.141052246,546.141052246
Republican,Republican,AK,352,Alaska,3,3,0.6%,379.247436523,479.247436523,479.247436523,450.779968262,546.779968262
Republican,Republican,AK,353,Alaska,3,3,0.6%,379.287506104,479.287506104,479.287506104,451.418884277,547.418884277
Republican,Republican,AK,354,Alaska,3,3,0.6%,379.335266113,479.335266113,479.335266113,452.051239014,548.051239014
Republican,Republican,AK,355,Alaska,3,3,0.6%,379.959533691,479.959533691,479.959533691,452.193145752,548.193145752
Republican,Republican,AK,356,Alaska,3,3,0.6%,380.583770752,480.583770752,480.583770752,452.335052490,548.335052490
Republican,Republican,AK,357,Alaska,3,3,0.6%,381.208007813,481.208007813,481.208007813,452.476959229,548.476959229
Republican,Republican,AK,358,Alaska,3,3,0.6%,381.832275391,481.832275391,481.832275391,452.618835449,548.618835449
Republican,Republican,AK,359,Alaska,3,3,0.6%,382.456512451,482.456512451,482.456512451,452.760742188,548.760742188
Republican,Republican,AK,360,Alaska,3,3,0.6%,383.080749512,483.080749512,483.080749512,452.902648926,548.902648926
Republican,Republican,AK,361,Alaska,3,3,0.6%,383.704986572,483.704986572,483.704986572,453.044555664,549.044555664
Republican,Republican,AK,362,Alaska,3,3,0.6%,384.329223633,484.329223633,484.329223633,453.186462402,549.186462402
Republican,Republican,AK,363,Alaska,3,3,0.6%,384.953460693,484.953460693,484.953460693,453.328338623,549.328338623
Republican,Republican,AK,364,Alaska,3,3,0.6%,385.577728271,485.577728271,485.577728271,453.470245361,549.470245361
Republican,Republican,AK,365,Alaska,3,3,0.6%,386.201965332,486.201965332,486.201965332,453.612152100,549.612152100
Republican,Republican,AK,366,Alaska,3,3,0.6%,386.826202393,486.826202393,486.826202393,453.754058838,549.754058838
Republican,Republican,AK,367,Alaska,3,3,0.6%,387.450439453,487.450439453,487.450439453,453.895965576,549.895965576
Republican,Republican,AK,368,Alaska,3,3,0.6%,388.074676514,488.074676514,488.074676514,454.037841797,550.037841797
Republican,Republican,AK,369,Alaska,3,3,0.6%,388.698913574,488.698913574,488.698913574,454.179748535,550.179748535
Republican,Republican,AK,370,Alaska,3,3,0.6%,389.323181152,489.323181152,489.323181152,454.321655273,550.321655273
Republican,Republican,AK,371,Alaska,3,3,0.6%,389.947418213,489.947418213,489.947418213,454.463562012,550.463562012
Republican,Republican,AK,372,Alaska,3,3,0.6%,390.571655273,490.571655273,490.571655273,454.60546875,550.60546875
Republican,Republican,AK,373,Alaska,3,3,0.6%,391.195892334,491.195892334,491.195892334,454.747344971,550.747344971
Republican,Republican,AK,374,Alaska,3,3,0.6%,391.820129395,491.820129395,491.820129395,454.889251709,550.889251709
Republican,Republican,AK,375,Alaska,3,3,0.6%,392.444366455,492.444366455,492.444366455,455.031158447,551.031158447
Republican,Republican,AK,376,Alaska,3,3,0.6%,393.068634033,493.068634033,493.068634033,455.173065186,551.173065186
Republican,Republican,AK,377,Alaska,3,3,0.6%,393.692871094,493.692871094,493.692871094,455.314971924,551.314971924
Republican,Republican,AK,378,Alaska,3,3,0.6%,394.317108154,494.317108154,494.317108154,455.456848145,551.456848145
Republican,Republican,AK,379,Alaska,3,3,0.6%,394.941345215,494.941345215,494.941345215,455.598754883,551.598754883
Republican,Republican,AK,380,Alaska,3,3,0.6%,395.565582275,495.565582275,495.565582275,455.740661621,551.740661621
Republican,Republican,AK,381,Alaska,3,3,0.6%,396.189819336,496.189819336,496.189819336,455.882568359,551.882568359
Republican,Republican,AK,382,Alaska,3,3,0.6%,396.814086914,496.814086914,496.814086914,456.024444580,552.024444580
Republican,Republican,AK,383,Alaska,3,3,0.6%,397.438323975,497.438323975,497.438323975,456.166351318,552.166351318
Republican,Republican,AK,384,Alaska,3,3,0.6%,398.062561035,498.062561035,498.062561035,456.308258057,552.308258057
Republican,Republican,AK,385,Alaska,3,3,0.6%,398.686828613,498.686828613,498.686828613,456.450164795,552.450164795
Republican,Republican,AK,386,Alaska,3,3,0.6%,399.311065674,499.311065674,499.311065674,456.592071533,552.592071533
Republican,Republican,AK,387,Alaska,3,3,0.6%,399.935302734,499.935302734,499.935302734,456.733978271,552.733978271
Republican,Republican,AK,388,Alaska,3,3,0.6%,400.559539795,500.559539795,500.559539795,456.875854492,552.875854492
Republican,Republican,AK,389,Alaska,3,3,0.6%,401.183776855,501.183776855,501.183776855,457.017761230,553.017761230
Republican,Republican,AK,390,Alaska,3,3,0.6%,401.808013916,501.808013916,501.808013916,457.159667969,553.159667969
Republican,Republican,AK,391,Alaska,3,3,0.6%,402.432281494,502.432281494,502.432281494,457.301574707,553.301574707
